number,difficulty,codeLength,timestamp,elapsed
2583670,217055653,200,1717283773,2.0
2583671,217267621,200,1717283774,1.0
2583672,216631096,200,1717283808,34.0
2583673,216631096,200,1717283820,12.0
2583674,216842649,200,1717283821,1.0
2583675,217054409,200,1717283826,5.0
2583676,217054409,200,1717283833,7.0
2583677,217266376,200,1717283834,1.0
2583678,217478550,200,1717283839,5.0
2583679,216416645,200,1717283883,44.0
2583680,216627989,200,1717283888,5.0
2583681,216627989,200,1717283895,7.0
2583682,216627989,200,1717283908,13.0
2583683,216839539,200,1717283909,1.0
2583684,216627782,200,1717283928,19.0
2583685,216839332,200,1717283930,2.0
2583686,217051089,200,1717283936,6.0
2583687,217263052,200,1717283937,1.0
2583688,217050882,200,1717283956,19.0
2583689,217050882,200,1717283969,13.0
2583690,217050882,200,1717283979,10.0
2583691,217262845,200,1717283984,5.0
2583692,216838505,200,1717284006,22.0
2583693,216414993,200,1717284028,22.0
2583694,216414993,200,1717284036,8.0
2583695,216414993,200,1717284045,9.0
2583696,216626335,200,1717284051,6.0
2583697,216203237,196,1717284072,21.0
2583698,216414372,200,1717284073,1.0
2583699,215780346,196,1717284102,29.0
2583700,215991068,196,1717284103,1.0
2583701,215569212,196,1717284127,24.0
2583702,215569212,196,1717284137,10.0
2583703,215358696,196,1717284151,14.0
2583704,215569007,196,1717284153,2.0
2583705,215147975,196,1717284175,22.0
2583706,215147975,196,1717284186,11.0
2583707,215147975,196,1717284193,7.0
2583708,215147975,196,1717284203,10.0
2583709,215358080,196,1717284207,4.0
2583710,215147770,196,1717284222,15.0
2583711,215357875,196,1717284223,1.0
2583712,214937255,196,1717284244,21.0
2583713,214937255,196,1717284252,8.0
2583714,215147154,196,1717284254,2.0
2583715,215147154,196,1717284274,20.0
2583716,215147154,196,1717284283,9.0
2583717,215357258,196,1717284284,1.0
2583718,215357258,196,1717284296,12.0
2583719,215357258,196,1717284308,12.0
2583720,215357258,196,1717284315,7.0
2583721,214726331,196,1717284347,32.0
2583722,214936024,196,1717284352,5.0
2583723,215355820,196,1717284353,1.0
2583724,214935204,196,1717284380,27.0
2583725,215145101,196,1717284382,2.0
2583726,215145101,196,1717284389,7.0
2583727,215355203,196,1717284391,2.0
2583728,215565510,196,1717284397,6.0
2583729,215776023,196,1717284399,2.0
2583730,215986741,196,1717284401,2.0
2583731,216197665,196,1717284404,3.0
2583732,216408795,200,1717284406,2.0
2583733,215774787,196,1717284434,28.0
2583734,215564070,196,1717284451,17.0
2583735,215774581,196,1717284455,4.0
2583736,215985298,196,1717284459,4.0
2583737,215985298,196,1717284466,7.0
2583738,215985298,196,1717284477,11.0
2583739,215985298,196,1717284484,7.0
2583740,216196221,196,1717284487,3.0
2583741,216407350,200,1717284488,1.0
2583742,216196015,196,1717284507,19.0
2583743,216407143,200,1717284508,1.0
2583744,216618478,200,1717284510,2.0
2583745,215983855,196,1717284538,28.0
2583746,216194776,196,1717284543,5.0
2583747,216405903,200,1717284544,1.0
2583748,216617236,200,1717284549,5.0
2583749,216617236,200,1717284562,13.0
2583750,216194156,196,1717284585,23.0
2583751,216194156,196,1717284598,13.0
2583752,216405283,200,1717284600,2.0
2583753,216193950,196,1717284617,17.0
2583754,215982824,196,1717284637,20.0
2583755,215982824,196,1717284645,8.0
2583756,216193744,196,1717284646,1.0
2583757,216404870,200,1717284652,6.0
2583758,215770874,196,1717284685,33.0
2583759,215981587,196,1717284686,1.0
2583760,215981587,196,1717284699,13.0
2583761,215981587,196,1717284711,12.0
2583762,215981587,196,1717284719,8.0
2583763,215770668,196,1717284739,20.0
2583764,215770668,196,1717284746,7.0
2583765,215981381,196,1717284749,3.0
2583766,215348624,196,1717284779,30.0
2583767,215558925,196,1717284780,1.0
2583768,215769431,196,1717284781,1.0
2583769,215769431,196,1717284793,12.0
2583770,215980143,196,1717284794,1.0
2583771,216191061,196,1717284795,1.0
2583772,216402185,200,1717284796,1.0
2583773,216613515,200,1717284797,1.0
2583774,216825051,200,1717284798,1.0
2583775,217036794,200,1717284802,4.0
2583776,217248743,200,1717284806,4.0
2583777,217460899,200,1717284807,1.0
2583778,217460899,200,1717284814,7.0
2583779,217248535,200,1717284834,20.0
2583780,217036379,200,1717284851,17.0
2583781,216824430,200,1717284865,14.0
2583782,216189204,196,1717284894,29.0
2583783,216189204,196,1717284905,11.0
2583784,216400326,200,1717284906,1.0
2583785,216400326,200,1717284914,8.0
2583786,216611654,200,1717284915,1.0
2583787,216823188,200,1717284917,2.0
2583788,215764483,196,1717284964,47.0
2583789,215764483,196,1717284972,8.0
2583790,215975190,196,1717284977,5.0
2583791,216186103,196,1717284980,3.0
2583792,216397222,200,1717284985,5.0
2583793,216608547,200,1717284988,3.0
2583794,215973954,196,1717285018,30.0
2583795,215973954,196,1717285026,8.0
2583796,216184866,196,1717285028,2.0
2583797,216395984,200,1717285029,1.0
2583798,216607308,200,1717285030,1.0
2583799,216607308,200,1717285041,11.0
2583800,216818838,200,1717285044,3.0
2583801,217030575,200,1717285046,2.0
2583802,217242518,200,1717285047,1.0
2583803,217030368,200,1717285062,15.0
2583804,216394539,200,1717285095,33.0
2583805,216183217,196,1717285109,14.0
2583806,216605449,200,1717285111,2.0
2583807,215759337,196,1717285146,35.0
2583808,215970039,196,1717285148,2.0
2583809,216180947,196,1717285150,2.0
2583810,216392061,200,1717285153,3.0
2583811,216603381,200,1717285158,5.0
2583812,216603381,200,1717285173,15.0
2583813,216814907,200,1717285174,1.0
2583814,217026640,200,1717285177,3.0
2583815,217238580,200,1717285183,6.0
2583816,217238580,200,1717285194,11.0
2583817,216814286,200,1717285217,23.0
2583818,217026018,200,1717285218,1.0
2583819,217026018,200,1717285229,11.0
2583820,216602140,200,1717285253,24.0
2583821,215756040,196,1717285288,35.0
2583822,215756040,196,1717285298,10.0
2583823,214913244,196,1717285333,35.0
2583824,214913244,196,1717285341,8.0
2583825,215123120,196,1717285342,1.0
2583826,215333201,196,1717285343,1.0
2583827,215543487,196,1717285347,4.0
2583828,215753978,196,1717285348,1.0
2583829,215753978,196,1717285359,11.0
2583830,215753978,196,1717285367,8.0
2583831,215964675,196,1717285370,3.0
2583832,215753772,196,1717285385,15.0
2583833,215964469,196,1717285390,5.0
2583834,215964469,196,1717285402,12.0
2583835,216175371,196,1717285403,1.0
2583836,216175371,196,1717285416,13.0
2583837,216386479,200,1717285419,3.0
2583838,216597793,200,1717285423,4.0
2583839,216809314,200,1717285427,4.0
2583840,216809314,200,1717285440,13.0
2583841,216597587,200,1717285456,16.0
2583842,216809108,200,1717285459,3.0
2583843,217020835,200,1717285462,3.0
2583844,216385033,200,1717285494,32.0
2583845,215751094,196,1717285527,33.0
2583846,215329706,196,1717285550,23.0
2583847,215539988,196,1717285554,4.0
2583848,215329500,196,1717285569,15.0
2583849,215539782,196,1717285571,2.0
2583850,215539782,196,1717285579,8.0
2583851,215750270,196,1717285584,5.0
2583852,215960963,196,1717285588,4.0
2583853,215960963,196,1717285595,7.0
2583854,215539165,196,1717285616,21.0
2583855,215749652,196,1717285617,1.0
2583856,215538959,196,1717285634,17.0
2583857,215749446,196,1717285637,3.0
2583858,215960138,196,1717285638,1.0
2583859,216171036,196,1717285639,1.0
2583860,216382140,200,1717285644,5.0
2583861,215959520,196,1717285665,21.0
2583862,216170417,196,1717285671,6.0
2583863,216381520,200,1717285675,4.0
2583864,216592830,200,1717285678,3.0
2583865,216381314,200,1717285694,16.0
2583866,215958696,196,1717285719,25.0
2583867,216169593,196,1717285723,4.0
2583868,215958490,196,1717285737,14.0
2583869,214904010,196,1717285779,42.0
2583870,215113877,196,1717285781,2.0
2583871,215113877,196,1717285788,7.0
2583872,214903805,196,1717285808,20.0
2583873,213854475,196,1717285850,42.0
2583874,213854475,196,1717285859,9.0
2583875,213854475,196,1717285866,7.0
2583876,213645633,196,1717285883,17.0
2583877,213228357,196,1717285910,27.0
2583878,213436587,196,1717285911,1.0
2583879,213645021,196,1717285912,1.0
2583880,213227747,196,1717285936,24.0
2583881,213435977,196,1717285945,9.0
2583882,213644410,196,1717285948,3.0
2583883,213853047,196,1717285949,1.0
2583884,213853047,196,1717285960,11.0
2583885,213853047,196,1717285972,12.0
2583886,213853047,196,1717285979,7.0
2583887,214061887,196,1717285981,2.0
2583888,214270931,196,1717285985,4.0
2583889,214689427,196,1717285991,6.0
2583890,214899084,196,1717285992,1.0
2583891,214899084,196,1717285999,7.0
2583892,215108946,196,1717286008,9.0
2583893,215319013,196,1717286009,1.0
2583894,215319013,196,1717286019,10.0
2583895,215529285,196,1717286022,3.0
2583896,215529285,196,1717286033,11.0
2583897,215529285,196,1717286040,7.0
2583898,215318808,196,1717286055,15.0
2583899,215529080,196,1717286056,1.0
2583900,215739557,196,1717286058,2.0
2583901,215739557,196,1717286065,7.0
2583902,215950240,196,1717286066,1.0
2583903,215950240,196,1717286075,9.0
2583904,215528464,196,1717286100,25.0
2583905,215528464,196,1717286110,10.0
2583906,215528464,196,1717286117,7.0
2583907,215528464,196,1717286125,8.0
2583908,215738941,196,1717286131,6.0
2583909,215528259,196,1717286145,14.0
2583910,215738735,196,1717286149,4.0
2583911,215949417,196,1717286150,1.0
2583912,216160305,196,1717286151,1.0
2583913,215949211,196,1717286171,20.0
2583914,215949211,196,1717286184,13.0
2583915,216160098,196,1717286185,1.0
2583916,216371191,200,1717286188,3.0
2583917,216371191,200,1717286195,7.0
2583918,216582490,200,1717286196,1.0
2583919,215313454,196,1717286247,51.0
2583920,215523721,196,1717286248,1.0
2583921,215734193,196,1717286251,3.0
2583922,215944870,196,1717286253,2.0
2583923,216155753,196,1717286254,1.0
2583924,215944664,196,1717286268,14.0
2583925,215944664,196,1717286275,7.0
2583926,215944664,196,1717286287,12.0
2583927,215733781,196,1717286303,16.0
2583928,215944458,196,1717286304,1.0
2583929,216155341,196,1717286305,1.0
2583930,216366430,200,1717286308,3.0
2583931,216366430,200,1717286315,7.0
2583932,216155135,196,1717286331,16.0
2583933,216366223,200,1717286332,1.0
2583934,216366223,200,1717286342,10.0
2583935,216154928,196,1717286362,20.0
2583936,216154928,196,1717286372,10.0
2583937,216366016,200,1717286375,3.0
2583938,216577310,200,1717286376,1.0
2583939,216788811,200,1717286381,5.0
2583940,216788811,200,1717286389,8.0
2583941,216788811,200,1717286397,8.0
2583942,217000518,200,1717286399,2.0
2583943,217000518,200,1717286408,9.0
2583944,217212432,200,1717286410,2.0
2583945,217212432,200,1717286419,9.0
2583946,217000311,200,1717286436,17.0
2583947,217212225,200,1717286439,3.0
2583948,216787983,200,1717286460,21.0
2583949,216999690,200,1717286462,2.0
2583950,216999690,200,1717286471,9.0
2583951,216999690,200,1717286478,7.0
2583952,217211603,200,1717286483,5.0
2583953,217423723,200,1717286486,3.0
2583954,217636050,200,1717286487,1.0
2583955,217848585,200,1717286488,1.0
2583956,217848585,200,1717286497,9.0
2583957,217848585,200,1717286504,7.0
2583958,218061327,200,1717286507,3.0
2583959,218061327,200,1717286515,8.0
2583960,218061327,200,1717286527,12.0
2583961,218061327,200,1717286537,10.0
2583962,218274277,200,1717286542,5.0
2583963,218487435,200,1717286545,3.0
2583964,218700801,200,1717286548,3.0
2583965,218914376,200,1717286551,3.0
2583966,218700593,200,1717286565,14.0
2583967,218914167,200,1717286567,2.0
2583968,218914167,200,1717286576,9.0
2583969,219127950,200,1717286577,1.0
2583970,219341942,200,1717286580,3.0
2583971,219127741,200,1717286594,14.0
2583972,219341732,200,1717286599,5.0
2583973,219555932,200,1717286601,2.0
2583974,219555932,200,1717286609,8.0
2583975,219341522,200,1717286623,14.0
2583976,219555722,200,1717286624,1.0
2583977,219555722,200,1717286636,12.0
2583978,219555722,200,1717286647,11.0
2583979,218912495,200,1717286677,30.0
2583980,218698714,200,1717286692,15.0
2583981,218912286,200,1717286697,5.0
2583982,219126067,200,1717286701,4.0
2583983,219340057,200,1717286702,1.0
2583984,219340057,200,1717286713,11.0
2583985,219554256,200,1717286718,5.0
2583986,219768664,200,1717286721,3.0
2583987,219768664,200,1717286741,20.0
2583988,219983281,200,1717286745,4.0
2583989,219983281,200,1717286753,8.0
2583990,220198108,200,1717286754,1.0
2583991,220413145,200,1717286758,4.0
2583992,220197898,200,1717286772,14.0
2583993,220412935,200,1717286773,1.0
2583994,220412935,200,1717286786,13.0
2583995,220628182,200,1717286787,1.0
2583996,220412725,200,1717286804,17.0
2583997,220412725,200,1717286812,8.0
2583998,220197479,200,1717286826,14.0
2583999,220197479,200,1717286837,11.0
2584000,220197479,200,1717286847,10.0
2584001,220197479,200,1717286855,8.0
2584002,220412515,200,1717286856,1.0
2584003,220627761,200,1717286869,13.0
2584004,220843217,200,1717286870,1.0
2584005,221058884,200,1717286876,6.0
2584006,221274761,200,1717286877,1.0
2584007,221274761,200,1717286886,9.0
2584008,221274761,200,1717286896,10.0
2584009,221490849,200,1717286901,5.0
2584010,221707148,200,1717286907,6.0
2584011,221707148,200,1717286919,12.0
2584012,221274128,200,1717286945,26.0
2584013,221490216,200,1717286950,5.0
2584014,220408721,200,1717286992,42.0
2584015,220623963,200,1717286996,4.0
2584016,219977604,200,1717287024,28.0
2584017,220192425,200,1717287025,1.0
2584018,220407456,200,1717287027,2.0
2584019,220192215,200,1717287044,17.0
2584020,220192215,200,1717287056,12.0
2584021,219977184,200,1717287073,17.0
2584022,219762363,200,1717287087,14.0
2584023,219762363,200,1717287094,7.0
2584024,219976974,200,1717287098,4.0
2584025,219976974,200,1717287107,9.0
2584026,219547332,200,1717287133,26.0
2584027,219118530,200,1717287156,23.0
2584028,218904548,200,1717287170,14.0
2584029,219118321,200,1717287172,2.0
2584030,219118321,200,1717287184,12.0
2584031,219332303,200,1717287189,5.0
2584032,219546494,200,1717287190,1.0
2584033,219117694,200,1717287213,23.0
2584034,218903712,200,1717287228,15.0
2584035,219117485,200,1717287232,4.0
2584036,219331466,200,1717287237,5.0
2584037,219545656,200,1717287238,1.0
2584038,219760056,200,1717287241,3.0
2584039,219760056,200,1717287256,15.0
2584040,219760056,200,1717287267,11.0
2584041,219760056,200,1717287278,11.0
2584042,219760056,200,1717287288,10.0
2584043,219330838,200,1717287315,27.0
2584044,219116648,200,1717287331,16.0
2584045,219330629,200,1717287337,6.0
2584046,219116439,200,1717287355,18.0
2584047,218902459,200,1717287374,19.0
2584048,218688688,200,1717287393,19.0
2584049,218902251,200,1717287396,3.0
2584050,219116022,200,1717287399,3.0
2584051,219330002,200,1717287401,2.0
2584052,219544191,200,1717287405,4.0
2584053,219758589,200,1717287408,3.0
2584054,219973196,200,1717287413,5.0
2584055,218684294,200,1717287466,53.0
2584056,218470736,200,1717287481,15.0
2584057,218257386,200,1717287501,20.0
2584058,218044245,200,1717287518,17.0
2584059,218257178,200,1717287524,6.0
2584060,218257178,200,1717287536,12.0
2584061,218044037,200,1717287554,18.0
2584062,217618171,200,1717287580,26.0
2584063,217830688,200,1717287581,1.0
2584064,217405238,200,1717287608,27.0
2584065,217192929,200,1717287628,20.0
2584066,216980827,200,1717287642,14.0
2584067,216980827,200,1717287652,10.0
2584068,217192722,200,1717287657,5.0
2584069,217404824,200,1717287658,1.0
2584070,217617133,200,1717287660,2.0
2584071,217404617,200,1717287677,17.0
2584072,217829235,200,1717287678,1.0
2584073,218041958,200,1717287679,1.0
2584074,218254889,200,1717287680,1.0
2584075,216976055,200,1717287730,50.0
2584076,217187945,200,1717287731,1.0
2584077,216763751,200,1717287758,27.0
2584078,216975434,200,1717287763,5.0
2584079,216975434,200,1717287773,10.0
2584080,217187324,200,1717287779,6.0
2584081,217611516,200,1717287781,2.0
2584082,217186494,200,1717287805,24.0
2584083,217186494,200,1717287813,8.0
2584084,216338110,200,1717287852,39.0
2584085,216338110,200,1717287865,13.0
2584086,216549377,200,1717287867,2.0
2584087,216760851,200,1717287873,6.0
2584088,216972531,200,1717287879,6.0
2584089,217184418,200,1717287882,3.0
2584090,217184418,200,1717287899,17.0
2584091,216548136,200,1717287927,28.0
2584092,216548136,200,1717287936,9.0
2584093,216759608,200,1717287937,1.0
2584094,216971287,200,1717287939,2.0
2584095,217183173,200,1717287943,4.0
2584096,216971081,200,1717287957,14.0
2584097,216759196,200,1717287975,18.0
2584098,216547518,200,1717287993,18.0
2584099,216336046,200,1717288010,17.0
2584100,215913516,196,1717288034,24.0
2584101,215702663,196,1717288050,16.0
2584102,215913310,196,1717288051,1.0
2584103,216124162,196,1717288052,1.0
2584104,216335220,200,1717288053,1.0
2584105,216546484,200,1717288057,4.0
2584106,216757955,200,1717288058,1.0
2584107,216757955,200,1717288067,9.0
2584108,216969632,200,1717288070,3.0
2584109,216969632,200,1717288081,11.0
2584110,216969632,200,1717288089,8.0
2584111,217181516,200,1717288095,6.0
2584112,217181516,200,1717288104,9.0
2584113,216333152,200,1717288145,41.0
2584114,216121890,196,1717288165,20.0
2584115,215699778,196,1717288187,22.0
2584116,215910422,196,1717288189,2.0
2584117,215910422,196,1717288199,10.0
2584118,216121272,196,1717288200,1.0
2584119,216332327,200,1717288206,6.0
2584120,216332327,200,1717288213,7.0
2584121,216332327,200,1717288222,9.0
2584122,216121065,196,1717288236,14.0
2584123,216332120,200,1717288242,6.0
2584124,215909598,196,1717288265,23.0
2584125,216120447,196,1717288270,5.0
2584126,216331502,200,1717288273,3.0
2584127,216542763,200,1717288274,1.0
2584128,216754230,200,1717288278,4.0
2584129,215907534,196,1717288314,36.0
2584130,215064146,196,1717288351,37.0
2584131,214854123,196,1717288370,19.0
2584132,213805033,196,1717288413,43.0
2584133,213387447,196,1717288436,23.0
2584134,213179061,196,1717288453,17.0
2584135,212970879,196,1717288470,17.0
2584136,213178858,196,1717288475,5.0
2584137,213178858,196,1717288482,7.0
2584138,213387040,196,1717288487,5.0
2584139,213595425,196,1717288488,1.0
